ENSP00000354687	P03886
ENSP00000480220	
ENSP00000478423	
ENSP00000484003	
ENSP00000478913	O75175
ENSP00000364721	Q15691
ENSP00000457206	Q6PJ21
ENSP00000479098	Q6L8G9
ENSP00000301717	Q6PJ21
ENSP00000455098	
ENSP00000291231	P47888
ENSP00000393683	Q5VYM1
ENSP00000346472	Q5VYM1
ENSP00000445600	
ENSP00000444996	
ENSP00000308279	Q5VYM1
ENSP00000368019	
ENSP00000412967	
ENSP00000366317	Q5T4H9
ENSP00000367558	Q93008
ENSP00000316357	Q93008
ENSP00000382818	O77932
ENSP00000420570	
ENSP00000382819	O77932
ENSP00000372820	O77932
ENSP00000383702	P23763
ENSP00000286479	P11245
ENSP00000428416	
ENSP00000355122	P23763
ENSP00000444181	
ENSP00000379602	P23763
ENSP00000484701	
ENSP00000482322	
ENSP00000485153	
ENSP00000479221	
ENSP00000374912	
ENSP00000477925	
ENSP00000479965	
ENSP00000272224	Q7Z4P5
ENSP00000473469	
ENSP00000473565	
ENSP00000223029	Q13155
ENSP00000383327	
ENSP00000392519	
ENSP00000482170	
ENSP00000378658	
ENSP00000480969	Q14952
ENSP00000473273	
ENSP00000369792	
ENSP00000354301	
ENSP00000369789	
ENSP00000419267	
ENSP00000328677	Q8TF44
ENSP00000479122	Q9H7L2
ENSP00000484982	
ENSP00000440994	O75969
ENSP00000442376	
ENSP00000439382	
ENSP00000367885	Q6ZV70
ENSP00000228850	O75969
ENSP00000367882	Q6ZV70
ENSP00000479231	Q6ZV70
ENSP00000484057	
ENSP00000481478	P43628
ENSP00000307129	Q6P047
ENSP00000477820	
ENSP00000432993	
ENSP00000267396	Q8IYK8
ENSP00000430613	
ENSP00000442774	Q8IYK8
ENSP00000481982	
ENSP00000382684	Q8TCY5
ENSP00000429505	
ENSP00000306697	Q8TCY5
ENSP00000343661	Q8TCY5
ENSP00000221566	O43765
ENSP00000466461	
ENSP00000468443	
ENSP00000385780	Q9Y6T7
ENSP00000384909	
ENSP00000385031	
ENSP00000386066	Q9Y6T7
ENSP00000461269	Q6UWF3
ENSP00000382509	Q6UWF3
ENSP00000405569	
ENSP00000459605	Q6UWF3
ENSP00000459153	
ENSP00000382260	Q9Y6T7
ENSP00000460805	A8MUX0
ENSP00000343728	Q5F1R6
ENSP00000371451	Q5F1R6
ENSP00000287647	Q9BXW9
ENSP00000402166	
ENSP00000398754	Q9BXW9
ENSP00000399354	Q9BXW9
ENSP00000389936	
ENSP00000367064	O60494
ENSP00000391830	
ENSP00000415970	
ENSP00000373318	Q9BXW9
ENSP00000367054	
ENSP00000486945	
ENSP00000370713	Q9NS39
ENSP00000370711	Q9NS39
ENSP00000373602	A6H8Z2
ENSP00000370706	
ENSP00000415299	A6H8Z2
ENSP00000367222	
ENSP00000420279	
ENSP00000401098	P01906
ENSP00000447668	P01906
ENSP00000269218	Q9C091
ENSP00000464162	Q9C091
ENSP00000463926	
ENSP00000463976	
ENSP00000479000	
ENSP00000462152	
ENSP00000412060	Q9C091
ENSP00000484019	
ENSP00000484890	
ENSP00000477984	Q99706
ENSP00000381086	Q9H7Y0
ENSP00000322593	Q8NGK0
ENSP00000367168	Q9H7Y0
ENSP00000484815	
ENSP00000480545	Q6IEZ7
ENSP00000485387	
ENSP00000369744	A6NGY5
ENSP00000374817	
ENSP00000374849	
ENSP00000308495	P01116
ENSP00000318834	Q8NGA5
ENSP00000452512	
ENSP00000256078	P01116
ENSP00000451856	
ENSP00000364219	Q7Z7J9
ENSP00000374822	
ENSP00000368970	P61960
ENSP00000259608	Q9Y3P8
ENSP00000390275	Q5SQH8
ENSP00000387592	Q5SQH8
ENSP00000239878	P61960
ENSP00000411113	
ENSP00000481347	
ENSP00000402378	
ENSP00000374819	
ENSP00000326817	Q8N9N7
ENSP00000334216	P51164
ENSP00000397139	P20036
ENSP00000380319	Q8N9N7
ENSP00000413481	
ENSP00000455445	Q8N9N7
ENSP00000270879	O75636
ENSP00000347077	O75636
ENSP00000415119	
ENSP00000456900	
ENSP00000387623	
ENSP00000365895	Q8IZP7
ENSP00000403013	
ENSP00000483366	
ENSP00000472777	
ENSP00000328915	Q5VXH5
ENSP00000339381	O14924
ENSP00000472305	Q9NW07
ENSP00000377873	Q9NW07
ENSP00000477887	Q99706
ENSP00000484237	
ENSP00000322754	Q8NGJ8
ENSP00000480068	Q8N4S9
ENSP00000424251	
ENSP00000199389	Q9BQI3
ENSP00000372238	O14924
ENSP00000480044	Q8N4S9
ENSP00000394090	
ENSP00000392734	
ENSP00000369729	Q8NGJ7
ENSP00000480310	
ENSP00000454150	Q8TBE0
ENSP00000342133	O14924
ENSP00000480479	
ENSP00000396976	Q8TBE0
ENSP00000454101	Q8TBE0
ENSP00000477520	
ENSP00000406797	P28062
ENSP00000484889	
ENSP00000392693	P28062
ENSP00000392459	
ENSP00000397590	
ENSP00000480122	
ENSP00000374855	
ENSP00000234590	P06733
ENSP00000310241	Q9Y226
ENSP00000374845	
ENSP00000395106	
ENSP00000248879	Q9BY27
ENSP00000327687	
ENSP00000386052	
ENSP00000373777	P39086
ENSP00000403341	
ENSP00000382797	
ENSP00000382798	
ENSP00000373776	
ENSP00000382791	P39086
ENSP00000228799	Q969R8
ENSP00000382793	
ENSP00000405741	
ENSP00000338509	O14924
ENSP00000311646	
ENSP00000446326	
ENSP00000444140	Q96S19
ENSP00000364694	Q9BXN1
ENSP00000466406	
ENSP00000364693	
ENSP00000468392	
ENSP00000363512	P09917
ENSP00000445769	
ENSP00000367573	
ENSP00000443329	Q969R8
ENSP00000416941	
ENSP00000395954	
ENSP00000270708	Q9P2S5
ENSP00000440015	
ENSP00000409422	
ENSP00000263663	Q53T94
ENSP00000416192	
ENSP00000439324	
ENSP00000444331	
ENSP00000442023	
ENSP00000370060	A6NGG3
ENSP00000482763	
ENSP00000446655	
ENSP00000370058	A6NGG3
ENSP00000463084	
ENSP00000412109	
ENSP00000437634	P09917
ENSP00000389738	
ENSP00000428780	Q96B33
ENSP00000355114	Q5T6F0
ENSP00000305494	Q9BVQ7
ENSP00000380187	
ENSP00000415833	
ENSP00000441381	
ENSP00000362352	Q9P0M6
ENSP00000404584	
ENSP00000229402	Q12918
ENSP00000436823	Q9BVQ7
ENSP00000415767	Q96KJ4
ENSP00000366006	Q9Y5Z9
ENSP00000460320	Q9BYP8
ENSP00000444947	
ENSP00000453091	
ENSP00000483803	
ENSP00000366000	Q9Y5Z9
ENSP00000431242	
ENSP00000473612	
ENSP00000438981	
ENSP00000473453	
ENSP00000440765	Q96S19
ENSP00000348821	P52179
ENSP00000331766	Q8IZS7
ENSP00000261606	P52179
ENSP00000483624	
ENSP00000445926	Q96S19
ENSP00000414184	
ENSP00000462039	
ENSP00000402955	
ENSP00000383840	Q9Y4U1
ENSP00000474249	
ENSP00000469588	
ENSP00000327950	A6NCJ1
ENSP00000475608	
ENSP00000383413	
ENSP00000478859	
ENSP00000486572	
ENSP00000482507	
ENSP00000431482	
ENSP00000383234	P31152
ENSP00000417573	Q96EC8
ENSP00000439231	
ENSP00000283684	O43520
ENSP00000401799	
ENSP00000466233	
ENSP00000432117	
ENSP00000341677	Q96J77
ENSP00000468266	
ENSP00000465661	
ENSP00000487346	
ENSP00000440475	Q96S19
ENSP00000406951	
ENSP00000480199	Q14943
ENSP00000405148	
ENSP00000456569	
ENSP00000370836	Q96J77
ENSP00000454359	
ENSP00000467767	
ENSP00000363751	Q96EC8
ENSP00000482166	Q9NV79
ENSP00000468751	
ENSP00000481739	
ENSP00000318665	Q96J77
ENSP00000444460	Q96S19
ENSP00000445359	O43520
ENSP00000456393	
ENSP00000229563	Q9P0S9
ENSP00000401884	
ENSP00000454993	
ENSP00000373657	Q53F19
ENSP00000455614	
ENSP00000454764	
ENSP00000456467	Q5JPH6
ENSP00000387228	
ENSP00000387297	Q86VH4
ENSP00000396105	
ENSP00000386357	Q86VH4
ENSP00000482089	
ENSP00000358769	Q96IP4
ENSP00000457107	
ENSP00000390590	O94850
ENSP00000456218	Q5JPH6
ENSP00000450595	
ENSP00000386236	Q86VH4
ENSP00000467742	
ENSP00000451819	
ENSP00000444561	Q9P0S9
ENSP00000386286	
ENSP00000408722	
ENSP00000318298	Q96IP4
ENSP00000484497	
ENSP00000466165	
ENSP00000419734	
ENSP00000358771	
ENSP00000404872	
ENSP00000484790	
ENSP00000455789	
ENSP00000367316	P53708
ENSP00000368007	Q5SV17
ENSP00000465734	P36021
ENSP00000416861	
ENSP00000290374	Q9UKL4
ENSP00000466213	
ENSP00000485135	
ENSP00000400311	Q5SV17
ENSP00000455519	
ENSP00000474447	
ENSP00000455875	
ENSP00000382682	Q9BXK5
ENSP00000406424	Q96GK7
ENSP00000458604	
ENSP00000395196	Q5JPH6
ENSP00000379496	
ENSP00000385158	Q3B820
ENSP00000352265	Q6ZTW0
ENSP00000393939	Q53GD3
ENSP00000251119	Q68DK2
ENSP00000404572	
ENSP00000412533	
ENSP00000385893	Q3B820
ENSP00000233379	Q96GK7
ENSP00000390528	
ENSP00000379494	Q14123
ENSP00000451871	
ENSP00000340434	Q6ICC9
ENSP00000264335	P62258
ENSP00000372139	P59665
ENSP00000395772	Q9BVP2
ENSP00000452129	
ENSP00000384602	
ENSP00000301905	Q96KB5
ENSP00000303170	
ENSP00000318883	Q9BXK5
ENSP00000372126	P59665
ENSP00000464883	
ENSP00000461762	P62258
ENSP00000436321	
ENSP00000352282	Q8N7A1
ENSP00000265138	Q96B67
ENSP00000428489	Q96KB5
ENSP00000458386	
ENSP00000452543	
ENSP00000268070	Q8TE56
ENSP00000318105	Q14123
ENSP00000365388	Q5T2R2
ENSP00000451407	
ENSP00000466324	
ENSP00000428438	
ENSP00000363169	
ENSP00000434764	Q9BXK5
ENSP00000456161	
ENSP00000448088	Q53GD3
ENSP00000461766	
ENSP00000427892	
ENSP00000449039	Q53GD3
ENSP00000379487	Q14123
ENSP00000332687	P53671
ENSP00000460712	
ENSP00000378278	Q9BVP2
ENSP00000435695	
ENSP00000478324	
ENSP00000388422	
ENSP00000374853	
ENSP00000347133	
ENSP00000292450	Q9Y5A6
ENSP00000330470	P53671
ENSP00000379485	Q14123
ENSP00000382677	
ENSP00000339916	P53671
ENSP00000420345	
ENSP00000367743	P41732
ENSP00000390960	
ENSP00000394699	Q15038
ENSP00000322801	Q8NGI0
ENSP00000261383	Q8TD57
ENSP00000404207	
ENSP00000451235	
ENSP00000464822	P82251
ENSP00000344220	O15530
ENSP00000450870	
ENSP00000379492	
ENSP00000419895	
ENSP00000453604	
ENSP00000448051	Q15038
ENSP00000455492	
ENSP00000359234	Q9H5P4
ENSP00000450431	
ENSP00000360266	P05412
ENSP00000458005	
ENSP00000308908	Q8TDV2
ENSP00000468076	
ENSP00000441212	
ENSP00000474831	
ENSP00000395357	O15530
ENSP00000359982	Q8N6S4
ENSP00000467274	
ENSP00000370460	Q6UX04
ENSP00000398804	Q15038
ENSP00000307822	Q9Y5X5
ENSP00000361151	
ENSP00000023064	P82251
ENSP00000374846	
ENSP00000408251	Q15038
ENSP00000426802	
ENSP00000480489	Q9H5P4
ENSP00000262346	Q8N6S4
ENSP00000340789	Q9Y5X5
ENSP00000301180	Q9P265
ENSP00000374588	Q7Z4S9
ENSP00000465563	
ENSP00000350549	A6NHT5
ENSP00000268673	O15530
ENSP00000369839	
ENSP00000254627	Q02509
ENSP00000468439	P82251
ENSP00000475651	Q7Z6V5
ENSP00000480238	
ENSP00000446554	Q15038
ENSP00000379321	Q9Y5X5
ENSP00000380829	
ENSP00000474597	
ENSP00000455025	
ENSP00000404968	
ENSP00000237283	Q7Z6V5
ENSP00000455684	
ENSP00000297293	Q8IWU2
ENSP00000351599	Q9Y5X5
ENSP00000450181	
ENSP00000362517	Q8IXK0
ENSP00000478014	P43631
ENSP00000373876	
ENSP00000447842	
ENSP00000484771	P43631
ENSP00000455551	
ENSP00000366527	Q9H4T2
ENSP00000462181	
ENSP00000366353	Q9GZK7
ENSP00000369292	Q5K651
ENSP00000366354	Q9GZK7
ENSP00000364152	Q96RD0
ENSP00000412812	Q15038
ENSP00000366352	Q9GZK7
ENSP00000485675	
ENSP00000414529	
ENSP00000484636	Q5K651
ENSP00000341867	Q7Z4S9
ENSP00000374850	
ENSP00000475351	
ENSP00000347271	P46783
ENSP00000437667	Q9BXK5
ENSP00000216500	Q9Y394
ENSP00000258737	P63000
ENSP00000484027	Q9BZE0
ENSP00000477967	
ENSP00000410019	Q9BXK5
ENSP00000452026	
ENSP00000484133	
ENSP00000481646	P46783
ENSP00000362521	
ENSP00000385822	P31645
ENSP00000366359	Q9UGF6
ENSP00000442993	Q9Y394
ENSP00000252318	Q9NY28
ENSP00000455438	
ENSP00000443309	Q9UGF6
ENSP00000480014	
ENSP00000450899	
ENSP00000393327	
ENSP00000440383	
ENSP00000374847	
ENSP00000463172	
ENSP00000330199	Q9H1V8
ENSP00000444876	
ENSP00000485379	
ENSP00000321706	P57678
ENSP00000348461	P63000
ENSP00000452142	
ENSP00000359401	Q5VVC0
ENSP00000398563	
ENSP00000344740	
ENSP00000451321	
ENSP00000423673	Q9P0J0
ENSP00000459565	
ENSP00000338932	
ENSP00000480836	
ENSP00000485358	
ENSP00000487589	
ENSP00000441344	
ENSP00000360007	
ENSP00000450603	
ENSP00000468317	
ENSP00000392460	
ENSP00000449547	O60669
ENSP00000408321	
ENSP00000378298	
ENSP00000359399	
ENSP00000465129	
ENSP00000485112	P58182
ENSP00000452375	
ENSP00000261707	P31645
ENSP00000485068	P58182
ENSP00000476093	
ENSP00000460286	
ENSP00000466237	
ENSP00000332613	Q86UD1
ENSP00000451882	Q9Y394
ENSP00000423630	Q9UJT9
ENSP00000461103	
ENSP00000374848	
ENSP00000461368	
ENSP00000431865	
ENSP00000425184	Q9UJT9
ENSP00000460880	Q8NH51
ENSP00000470590	
ENSP00000458896	
ENSP00000474405	
ENSP00000354645	Q96I76
ENSP00000410561	Q00526
ENSP00000419290	
ENSP00000467387	
ENSP00000442304	Q4G0M1
ENSP00000399036	
ENSP00000483770	
ENSP00000465062	
ENSP00000257118	Q8IXK0
ENSP00000435588	Q8WY98
ENSP00000419321	
ENSP00000329632	
ENSP00000211122	Q16772
ENSP00000419598	
ENSP00000418586	
ENSP00000401725	Q5JQF7
ENSP00000276816	P17020
ENSP00000399142	
ENSP00000286824	
ENSP00000318629	Q8NEZ2
ENSP00000475575	
ENSP00000482263	
ENSP00000481135	
ENSP00000429227	
ENSP00000334146	Q96SE7
ENSP00000300113	O43745
ENSP00000355587	Q9BSD7
ENSP00000337773	P16083
ENSP00000485384	
ENSP00000395696	Q9H2S5
ENSP00000471712	Q96SE7
ENSP00000414456	
ENSP00000428823	
ENSP00000469338	
ENSP00000343261	
ENSP00000430456	
ENSP00000470499	
ENSP00000415281	Q9H2S5
ENSP00000389436	
ENSP00000378369	P17020
ENSP00000355586	
ENSP00000312439	Q9BY78
ENSP00000369806	
ENSP00000349855	
ENSP00000313953	Q6P3X3
ENSP00000434321	
ENSP00000268042	Q8NCT1
ENSP00000448071	O60669
ENSP00000412824	Q8NEZ2
ENSP00000471825	
ENSP00000447555	
ENSP00000392883	
ENSP00000308575	Q8NEK8
ENSP00000429680	Q8NEZ2
ENSP00000483747	Q6UWP2
ENSP00000409230	
ENSP00000448742	O60669
ENSP00000405218	Q96SE7
ENSP00000443410	Q8NEK8
ENSP00000430933	
ENSP00000376921	Q96CW9
ENSP00000485529	
ENSP00000410642	
ENSP00000429858	
ENSP00000404281	P86478
ENSP00000446722	
ENSP00000398820	
ENSP00000483305	Q8N9U0
ENSP00000369822	P16083
ENSP00000432755	
ENSP00000478127	Q8N9U0
ENSP00000343581	Q9Y2G7
ENSP00000320337	P53816
ENSP00000354201	Q9H832
ENSP00000369821	
ENSP00000479675	
ENSP00000361252	
ENSP00000485249	
ENSP00000296794	Q8N1W1
ENSP00000457539	Q0VD83
ENSP00000261187	O60669
ENSP00000422930	Q9Y2G7
ENSP00000484138	
ENSP00000369795	P16083
ENSP00000485520	
ENSP00000424543	
ENSP00000484504	P17020
ENSP00000450133	
ENSP00000286614	P51512
ENSP00000442576	
ENSP00000421859	
ENSP00000475864	
ENSP00000315659	Q6XZF7
ENSP00000416094	Q0VD83
ENSP00000389124	P53816
ENSP00000435472	
ENSP00000420687	Q6ZSY5
ENSP00000393136	
ENSP00000409476	
ENSP00000335044	Q68CP9
ENSP00000411439	P0C8F1
ENSP00000484973	
ENSP00000449229	
ENSP00000436631	Q8WY98
ENSP00000443657	Q6XZF7
ENSP00000429147	
ENSP00000405889	
ENSP00000216489	Q13686
ENSP00000308926	Q5JR12
ENSP00000433020	Q8WY98
ENSP00000434295	Q8WY98
ENSP00000447459	
ENSP00000055335	Q6ZSY5
ENSP00000483858	Q96MC5
ENSP00000451886	
ENSP00000477880	Q96MC5
ENSP00000479203	B2RXH8
ENSP00000449972	
ENSP00000466563	
ENSP00000309792	Q8WY98
ENSP00000417535	Q6ZSY5
ENSP00000451386	
ENSP00000479002	
ENSP00000475711	Q5JR12
ENSP00000484386	
ENSP00000418949	
ENSP00000415650	
ENSP00000362695	Q8WY98
ENSP00000465496	
ENSP00000449167	
ENSP00000411459	Q8N1W1
ENSP00000365359	Q6ZSY5
ENSP00000358224	Q9Y536
ENSP00000311184	Q8TEU8
ENSP00000448870	
ENSP00000344021	Q8WY98
ENSP00000474145	
ENSP00000485435	
ENSP00000447814	
ENSP00000432747	
ENSP00000478025	Q9HCN6
ENSP00000333310	Q6IMI6
ENSP00000412175	Q8N1W1
ENSP00000465000	
ENSP00000485164	
ENSP00000466993	
ENSP00000481583	Q9HCN6
ENSP00000382215	
ENSP00000468295	
ENSP00000296799	Q8N1W1
ENSP00000397307	
ENSP00000329170	P20265
ENSP00000396271	Q06587
ENSP00000473953	
ENSP00000388357	
ENSP00000487518	
ENSP00000481488	
ENSP00000221403	Q9UQ10
ENSP00000337368	Q9NZL3
ENSP00000428935	
ENSP00000248384	P47887
ENSP00000375988	Q9Y2G7
ENSP00000465886	
ENSP00000428672	
ENSP00000421081	
ENSP00000466961	
ENSP00000430360	
ENSP00000353717	A2RUR9
ENSP00000473383	
ENSP00000338165	Q9GZU3
ENSP00000231449	P05112
ENSP00000478775	
ENSP00000441913	Q8N1W1
ENSP00000463752	Q8N144
ENSP00000441436	Q8N1W1
ENSP00000414616	
ENSP00000425398	
ENSP00000477537	
ENSP00000376544	P40259
ENSP00000393636	
ENSP00000479437	Q53HC0
ENSP00000467676	
ENSP00000461147	
ENSP00000340684	P21397
ENSP00000325190	P05112
ENSP00000481759	Q641Q3
ENSP00000254101	O43741
ENSP00000460759	
ENSP00000408643	P52746
ENSP00000443187	
ENSP00000481837	
ENSP00000469468	Q9Y4Z0
ENSP00000374826	
ENSP00000390889	
ENSP00000482822	
ENSP00000447593	
ENSP00000367360	A4D250
ENSP00000475950	
ENSP00000353685	
ENSP00000484754	A4D250
ENSP00000459473	
ENSP00000458832	P16050
ENSP00000398774	
ENSP00000478309	A6NGN4
ENSP00000480581	
ENSP00000460483	P16050
ENSP00000469028	
ENSP00000264651	Q2M2I5
ENSP00000485085	
ENSP00000477443	
ENSP00000440846	P21397
ENSP00000460430	
ENSP00000478972	
ENSP00000476184	
ENSP00000391774	Q16630
ENSP00000006750	P40259
ENSP00000481683	A6NGN4
ENSP00000393596	Q9NR09
ENSP00000452055	
ENSP00000458630	
ENSP00000446670	
ENSP00000482990	Q9NYW0
ENSP00000293761	P16050
ENSP00000405477	
ENSP00000413090	
ENSP00000304689	Q96EK4
ENSP00000397456	
ENSP00000391437	
ENSP00000245862	P40259
ENSP00000415156	
ENSP00000393590	
ENSP00000400424	
ENSP00000266679	Q16630
ENSP00000391599	
ENSP00000354842	O94900
ENSP00000467466	P62841
ENSP00000398798	P52746
ENSP00000450206	
ENSP00000474970	
ENSP00000304247	Q13477
ENSP00000474433	
ENSP00000393011	Q12899
ENSP00000475096	
ENSP00000481894	Q9NY61
ENSP00000467855	
ENSP00000215637	Q13477
ENSP00000487044	
ENSP00000361965	P00813
ENSP00000481655	P46781
ENSP00000486047	
ENSP00000378687	Q96HA1
ENSP00000478656	
ENSP00000474543	
ENSP00000471492	
ENSP00000433789	
ENSP00000466010	
ENSP00000482194	Q8WX94
ENSP00000479541	Q8WX94
ENSP00000440946	
ENSP00000471914	O00459
ENSP00000298743	P54826
ENSP00000351124	Q96HA1
ENSP00000372130	Q13477
ENSP00000367533	
ENSP00000487442	
ENSP00000431198	
ENSP00000367521	Q9BY08
ENSP00000465055	
ENSP00000483399	
ENSP00000405562	Q96HA1
ENSP00000340083	Q9NPI7
ENSP00000484458	
ENSP00000466366	
ENSP00000393020	Q96HA1
ENSP00000389203	Q12899
ENSP00000483939	
ENSP00000486504	
ENSP00000446464	
ENSP00000415328	Q12899
ENSP00000295958	Q96QK8
ENSP00000441818	
ENSP00000451789	
ENSP00000242827	Q9BY08
ENSP00000451205	
ENSP00000485507	
ENSP00000445917	
ENSP00000412838	
ENSP00000421087	
ENSP00000296695	P00995
ENSP00000367519	Q9BY08
ENSP00000480908	
ENSP00000481180	
ENSP00000477775	P0C1Z6
ENSP00000390340	
ENSP00000367516	Q9BY08
ENSP00000416664	
ENSP00000425371	
ENSP00000216160	Q15750
ENSP00000487284	
ENSP00000485748	
ENSP00000462880	P13928
ENSP00000482088	
ENSP00000403887	
ENSP00000254810	P84243
ENSP00000422904	
ENSP00000405791	
ENSP00000482985	Q6UX27
ENSP00000427376	
ENSP00000484886	Q6UX27
ENSP00000402485	P55201
ENSP00000478751	
ENSP00000244669	Q9Y235
ENSP00000484173	
ENSP00000467165	
ENSP00000399222	
ENSP00000333049	Q15750
ENSP00000484317	
ENSP00000466663	
ENSP00000480104	
ENSP00000257247	Q09666
ENSP00000287020	Q6KF10
ENSP00000464486	
ENSP00000483560	
ENSP00000468714	P84243
ENSP00000480873	
ENSP00000433635	
ENSP00000327589	P49448
ENSP00000318016	Q12768
ENSP00000465813	P84243
ENSP00000436078	Q9Y662
ENSP00000482330	
ENSP00000457009	
ENSP00000463244	P13928
ENSP00000483663	
ENSP00000466020	P84243
ENSP00000367913	Q5HY64
ENSP00000315906	Q53EQ6
ENSP00000386770	Q8IVF4
ENSP00000412297	O60927
ENSP00000484153	
ENSP00000483711	
ENSP00000419095	
ENSP00000394791	Q9P0U3
ENSP00000479357	
ENSP00000465403	
ENSP00000480848	
ENSP00000354213	Q9Y662
ENSP00000468484	
ENSP00000429676	
ENSP00000398863	P55201
ENSP00000456974	
ENSP00000376376	Q06124
ENSP00000450076	Q9P0U3
ENSP00000482127	O14905
ENSP00000330070	Q8N729
ENSP00000480170	
ENSP00000412526	
ENSP00000447328	Q9P0U3
ENSP00000463091	
ENSP00000367263	Q09666
ENSP00000400589	
ENSP00000362760	Q9HCK0
ENSP00000262424	Q9H0B8
ENSP00000479105	
ENSP00000478026	
ENSP00000406648	
ENSP00000485056	
ENSP00000433286	
ENSP00000362758	Q9HCK0
ENSP00000275016	Q9NYL5
ENSP00000409066	
ENSP00000256366	P57105
ENSP00000456554	
ENSP00000435357	
ENSP00000375400	O95873
ENSP00000256682	P61204
ENSP00000373340	P55201
ENSP00000485463	
ENSP00000339390	Q8IXH8
ENSP00000480341	P32969
ENSP00000436845	
ENSP00000457183	
ENSP00000478990	Q9HBL8
ENSP00000427946	
ENSP00000416728	
ENSP00000480899	Q9BSV6
ENSP00000479569	Q9HBL8
ENSP00000404235	
ENSP00000479654	Q9BSV6
ENSP00000360030	
ENSP00000395370	P61204
ENSP00000484694	Q9BSV6
ENSP00000448597	
ENSP00000410210	P55201
ENSP00000438510	P61204
ENSP00000438063	
ENSP00000437374	
ENSP00000244049	Q8IXH8
ENSP00000457655	Q9H0B8
ENSP00000485271	
ENSP00000477769	
ENSP00000323246	Q96AV8
ENSP00000446353	
ENSP00000454858	Q9H0B8
ENSP00000340944	Q06124
ENSP00000408295	P40937
ENSP00000391083	
ENSP00000444761	
ENSP00000437013	
ENSP00000310845	Q8IXH8
ENSP00000393639	Q96AV8
ENSP00000445308	
ENSP00000407939	
ENSP00000448245	
ENSP00000485079	
ENSP00000376325	P40937
ENSP00000348206	Q9Y3B1
ENSP00000413812	
ENSP00000456952	
ENSP00000404724	
ENSP00000447963	
ENSP00000438252	
ENSP00000457259	
ENSP00000449284	
ENSP00000400852	B4DX44
ENSP00000360072	Q9Y3B1
ENSP00000329127	P24723
ENSP00000347210	B4DX44
ENSP00000463171	
ENSP00000450981	P24723
ENSP00000279783	Q8NGG5
ENSP00000479072	
ENSP00000390139	
ENSP00000431440	
ENSP00000478546	Q9H7T0
ENSP00000452588	
ENSP00000449033	
ENSP00000450959	
ENSP00000263666	Q9UPQ7
ENSP00000409995	
ENSP00000457511	H3BU77
ENSP00000256797	Q76MJ5
ENSP00000451793	
ENSP00000262551	P20774
ENSP00000308533	O14893
ENSP00000451933	
ENSP00000485261	
ENSP00000355126	Q8IUX8
ENSP00000481748	
ENSP00000456866	
ENSP00000393602	
ENSP00000418168	
ENSP00000452330	
ENSP00000347277	Q86TS9
ENSP00000410340	
ENSP00000341762	Q075Z2
ENSP00000451930	
ENSP00000418484	
ENSP00000485267	
ENSP00000398665	Q8NFW9
ENSP00000482099	Q3KRB8
ENSP00000369976	Q8IUX8
ENSP00000364711	P20774
ENSP00000343795	Q8WTV0
